,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
7486,5.69572180012372e+17,negative,1.0,Lost Luggage,0.6699,Delta,Glodziegirl,0,shouldnt find tell u ive flown jet blue since first month experience isnt,"(40.5885508, -73.6582631)",2015-02-22 10:59:24 -0800,New York/Long Beach,Quito
7487,5.69571938819056e+17,negative,0.6602,Late Flight,0.6602,Delta,ItsChristine_x,0,flight delayed show airport appropriate amount time delay go time,None,2015-02-22 10:58:27 -0800,,Eastern Time (US & Canada)
7488,5.69571829033144e+17,negative,0.6736,Late Flight,0.6736,Delta,yogadeals,0,im honestly would like get going journey,"(40.7127281, -74.0060152)",2015-02-22 10:58:00 -0800,nyc,Mountain Time (US & Canada)
7489,5.69571763744453e+17,negative,1.0,Late Flight,1.0,Delta,BillChurchMedia,0,case alert arrive late flight fourhour delay dont buy,"(27.3365805, -82.5308545)",2015-02-22 10:57:45 -0800,"Sarasota, FL",Pacific Time (US & Canada)
7490,5.69571731649667e+17,negative,0.6617,Bad Flight,0.6617,Delta,DonnellyVJ,0,flight tv flight back seated together b6 620 maybe fault still fun,"[32.73346632, -117.20410937]",2015-02-22 10:57:37 -0800,,
7491,5.69571492947743e+17,negative,1.0,Customer Service Issue,0.3573,Delta,yogadeals,0,dont believe thats team told u,"(40.7127281, -74.0060152)",2015-02-22 10:56:40 -0800,nyc,Mountain Time (US & Canada)
7492,5.69568878977794e+17,negative,1.0,Bad Flight,0.66,Delta,yogadeals,0,also food available even purchase quite shocking since 5 hour international flight,"(40.7127281, -74.0060152)",2015-02-22 10:46:17 -0800,nyc,Mountain Time (US & Canada)
7493,5.69568357030232e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,yogadeals,0,1691 jfk one info amp answer boarded plane team awkward spot amp everyone cranky,"(40.7127281, -74.0060152)",2015-02-22 10:44:13 -0800,nyc,Mountain Time (US & Canada)
7495,5.69566511184126e+17,negative,1.0,longlines,0.7013,Delta,Worldtravelure,0,flight 1562 still waiting bag u checked 12 hour ago people missing connection please help,"[40.64646912, -73.79133606]",2015-02-22 10:36:52 -0800,"New York, New York",Eastern Time (US & Canada)
7498,5.69564666013164e+17,negative,1.0,Late Flight,0.6769,Delta,amberfav,0,understand wish would announced delay 2 hour earlier v sitting 2 hr mco,"(30.2711286, -97.7436995)",2015-02-22 10:29:33 -0800,,Central Time (US & Canada)
7499,5.69564016906891e+17,negative,1.0,Late Flight,1.0,Delta,amberfav,0,give delayed 2 hour mco jfk every time,"(30.2711286, -97.7436995)",2015-02-22 10:26:58 -0800,,Central Time (US & Canada)
7500,5.69563087964996e+17,positive,0.6667,,,Delta,2littlebirds,0,well captured brittany love cloud enjoy ride thank,"[38.6485933, -121.11740707]",2015-02-22 10:23:16 -0800,LA CA USA,Pacific Time (US & Canada)
7502,5.69559833415971e+17,negative,1.0,Late Flight,0.3386,Delta,Worldtravelure,0,according ground staff hasnt even taken plane yet,"[40.64646912, -73.79133606]",2015-02-22 10:10:20 -0800,"New York, New York",Eastern Time (US & Canada)
7503,5.6955937010464e+17,negative,1.0,Late Flight,1.0,Delta,badcookieadvice,0,thanks making effort credit credit due flight 795 delayed 5 hour instead 8 hour fwiw loweredexpectations,"(40.7587979, -73.9623427)",2015-02-22 10:08:30 -0800,,Eastern Time (US & Canada)
7506,5.69558235897688e+17,positive,1.0,,,Delta,jbs2886,0,thanks good sunday,"(29.9759983, -90.0782127)",2015-02-22 10:03:59 -0800,"New Orleans, LA",Eastern Time (US & Canada)
7507,5.69558114447561e+17,negative,1.0,Late Flight,1.0,Delta,Worldtravelure,0,flight 1562 4 12 hour weather delay 45 minute delay getting bag tired passenger,"[40.64646912, -73.79133606]",2015-02-22 10:03:31 -0800,"New York, New York",Eastern Time (US & Canada)
7509,5.69557216480666e+17,negative,1.0,Late Flight,1.0,Delta,thedaniburden,0,flying buf 2 bos missing captain really delayed til 200 happy,"(42.8867166, -78.8783922)",2015-02-22 09:59:56 -0800,"Buffalo, New York",Quito
7511,5.69554776611902e+17,neutral,1.0,,,Delta,Setorii,0,name enzo rt well hello pooch whats name dog,"(34.0696501, -118.3963062)",2015-02-22 09:50:15 -0800,"Beverly Hills, CA",Pacific Time (US & Canada)
7512,5.69554727572099e+17,negative,1.0,Can't Tell,1.0,Delta,jbs2886,0,know wanted pas along good t5 experience esp someone fly 23 time month,"(29.9759983, -90.0782127)",2015-02-22 09:50:03 -0800,"New Orleans, LA",Eastern Time (US & Canada)
7515,5.69552552297042e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,jbs2886,0,thanks home msy tsa precheck agent directing people photo scan beyond rude one grabbed pushed child,"(29.9759983, -90.0782127)",2015-02-22 09:41:24 -0800,"New Orleans, LA",Eastern Time (US & Canada)
7517,5.69549922569224e+17,negative,1.0,Customer Service Issue,0.671,Delta,AnisahMunruddin,0,hold music suck,"(40.7127281, -74.0060152)",2015-02-22 09:30:57 -0800,New York,Eastern Time (US & Canada)
7518,5.69548726265471e+17,neutral,0.6606,,0.0,Delta,nickrau_,0,customer year,"(36.1622767, -86.7742984)",2015-02-22 09:26:12 -0800,"Nashville, TN",Central Time (US & Canada)
7519,5.69548188375327e+17,negative,0.3713,Can't Tell,0.3713,Delta,jbs2886,0,jfk t5 north check 3 bag drop lady 1 checking someone entire time another check in,"(29.9759983, -90.0782127)",2015-02-22 09:24:04 -0800,"New Orleans, LA",Eastern Time (US & Canada)
7520,5.6954745852047e+17,negative,1.0,longlines,1.0,Delta,davisesq212,0,excuse though 3 gate change though,"(40.7127281, -74.0060152)",2015-02-22 09:21:10 -0800,New York City,Eastern Time (US & Canada)
7521,5.69547374454051e+17,negative,0.6582,Customer Service Issue,0.3365,Delta,davisesq212,0,someone bothered inform u airport closed would helped,"(40.7127281, -74.0060152)",2015-02-22 09:20:50 -0800,New York City,Eastern Time (US & Canada)
7522,5.69546763297796e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,SOBrien526,0,get home flight 2016 buf bos missing captain really,"(42.3554334, -71.060511)",2015-02-22 09:18:24 -0800,Boston ,Quito
7523,5.69545323657495e+17,negative,1.0,Late Flight,1.0,Delta,jackburke,0,nope 845am flight leaving almost 5pm 5 cant believe paid money,"(30.2711286, -97.7436995)",2015-02-22 09:12:41 -0800,austin,Eastern Time (US & Canada)
7524,5.69543615862723e+17,positive,1.0,,,Delta,KShay1985,0,thank finally gate,"(40.7127281, -74.0060152)",2015-02-22 09:05:54 -0800,"New York City, NY",
7527,5.69542909533385e+17,negative,1.0,Late Flight,0.6838,Delta,Amagrino,0,cover cost car service waiting time,"(40.7127281, -74.0060152)",2015-02-22 09:03:05 -0800,"New York, NY",Eastern Time (US & Canada)
7528,5.6954238562723e+17,neutral,1.0,,,Delta,JaredLogan,0,dont always,"(40.7127281, -74.0060152)",2015-02-22 09:01:00 -0800,"New York, New York",
7529,5.69542242983125e+17,positive,1.0,,,Delta,sandyy889,0,landing usual great flight wiyh great crew hello sunny west palm beach jetbluerocks,"(33.7489924, -84.3902644)",2015-02-22 09:00:26 -0800,,America/Detroit
7530,5.69542052259766e+17,negative,0.6809,longlines,0.3511,Delta,KShay1985,0,ridiculous 15 hour coming waiting deplane newborn board,"(40.7127281, -74.0060152)",2015-02-22 08:59:41 -0800,"New York City, NY",
7531,5.69541545029804e+17,negative,1.0,Late Flight,0.6503,Delta,Amagrino,0,waiting hpn plane hour since landing bc gate please get u plane,"(40.7127281, -74.0060152)",2015-02-22 08:57:40 -0800,"New York, NY",Eastern Time (US & Canada)
7532,5.6954147824409e+17,negative,1.0,Can't Tell,0.3478,Delta,JaredLogan,0,late flight several passenger inebriated youre league big alcohol shame,"(40.7127281, -74.0060152)",2015-02-22 08:57:24 -0800,"New York, New York",
7533,5.69541336224928e+17,negative,1.0,Late Flight,1.0,Delta,KShay1985,0,thanks making vacation worth currently waiting runway another hour deplane,"(40.7127281, -74.0060152)",2015-02-22 08:56:50 -0800,"New York City, NY",
7534,5.69541328289165e+17,negative,1.0,Can't Tell,0.6601,Delta,BluTapes,0,letting san fran medium rate whats deal look like last time fly anywhere,"(42.3554334, -71.060511)",2015-02-22 08:56:48 -0800,Boston,Eastern Time (US & Canada)
7536,5.69539928129819e+17,negative,1.0,Flight Attendant Complaints,0.3437,Delta,jackburke,0,empty help desk,"(30.2711286, -97.7436995)",2015-02-22 08:51:15 -0800,austin,Eastern Time (US & Canada)
7537,5.69539746348675e+17,negative,1.0,Customer Service Issue,0.6517,Delta,jackburke,0,closure people need inform passenger send gate gate w info board updated departure,"(30.2711286, -97.7436995)",2015-02-22 08:50:31 -0800,austin,Eastern Time (US & Canada)
7540,5.69538840735703e+17,negative,0.6383,Late Flight,0.6383,Delta,davisesq212,0,thanks third gate change,"(40.7127281, -74.0060152)",2015-02-22 08:46:55 -0800,New York City,Eastern Time (US & Canada)
7541,5.69538135916352e+17,positive,1.0,,,Delta,2littlebirds,0,beautiful shot thanks sharing using flyfi post welcome flight quickie,"[38.69255098, -121.58854512]",2015-02-22 08:44:07 -0800,LA CA USA,Pacific Time (US & Canada)
7542,5.69538127016145e+17,negative,1.0,Can't Tell,1.0,Delta,JaredLogan,0,flight 1533 jfk cartagena airport bar singing opposite praise making pact never fly u,"(40.7127281, -74.0060152)",2015-02-22 08:44:05 -0800,"New York, New York",
7543,5.69538002025779e+17,neutral,0.6658,,0.0,Delta,jackburke,0,795 austin,"(30.2711286, -97.7436995)",2015-02-22 08:43:35 -0800,austin,Eastern Time (US & Canada)
7545,5.6953691099095e+17,negative,1.0,Late Flight,1.0,Delta,karaklenk,0,happened plane meant leave 830 wait 1 buffalo seems organizational error weather,"(40.7127281, -74.0060152)",2015-02-22 08:39:15 -0800,New York,Eastern Time (US & Canada)
7547,5.69535647704355e+17,negative,1.0,Customer Service Issue,0.3694,Delta,DrCraigKasper,0,really acceptable informed plane wont start chartering bus take passenger jfk,"(40.7127281, -74.0060152)",2015-02-22 08:34:14 -0800,"New York, New York",Eastern Time (US & Canada)
7550,5.69534889055396e+17,negative,1.0,Customer Service Issue,0.6733,Delta,jackburke,0,u guy 2b kidding help anywhere 5 hour delay still answer bad cust service idlovetoask,"(30.2711286, -97.7436995)",2015-02-22 08:31:13 -0800,austin,Eastern Time (US & Canada)
7555,5.69533355248767e+17,positive,1.0,,,Delta,mtanji,0,bos everything current thanks follow,"(36.10963815, -83.33050782906972)",2015-02-22 08:25:07 -0800,The Old Dominion,Central Time (US & Canada)
7557,5.69533098402009e+17,positive,1.0,,,Delta,MarcPBerger,0,thanks info already board looking forward future upgrade jetblue,"(40.7881643, -74.3891647)",2015-02-22 08:24:06 -0800,"Florham Park, NJ",Eastern Time (US & Canada)
7558,5.69532566610571e+17,positive,0.67,,0.0,Delta,FinleyBklynCFS,0,thing happen ok wish beach airport,"(30.2711286, -97.7436995)",2015-02-22 08:21:59 -0800,,Central Time (US & Canada)
7559,5.69531924219191e+17,negative,1.0,Late Flight,1.0,Delta,karaklenk,0,3 hour sent plane hangar flight 1533 jfk absolutely ridiculous,"(40.7127281, -74.0060152)",2015-02-22 08:19:26 -0800,New York,Eastern Time (US & Canada)
7561,5.69530599129502e+17,positive,1.0,,,Delta,MarcPBerger,0,love jetblue flyfi able charge device domestic a320 flight thanks,"(40.7881643, -74.3891647)",2015-02-22 08:14:10 -0800,"Florham Park, NJ",Eastern Time (US & Canada)
7562,5.69530195306258e+17,negative,1.0,Late Flight,1.0,Delta,DrCraigKasper,0,still sitting plane newburg getting ridiculous way treat loyal customer,"(40.7127281, -74.0060152)",2015-02-22 08:12:34 -0800,"New York, New York",Eastern Time (US & Canada)
7563,5.69530159247827e+17,positive,1.0,,,Delta,sylvie75015,0,touchdown jfk well done pilot jetblue flight 226 jetbluerocks,"(40.9278769, -73.7517983)",2015-02-22 08:12:25 -0800,"Larchmont, New York",Eastern Time (US & Canada)
7566,5.69529020892652e+17,negative,1.0,Late Flight,1.0,Delta,DPBakes,0,dont think any1 rly know whats goin supposed 2 leave 830a 9a 930a 10a 11a 1130a 12,"(37.7790262, -122.419906)",2015-02-22 08:07:54 -0800,,Pacific Time (US & Canada)
7567,5.69528694613672e+17,negative,1.0,Late Flight,0.6507,Delta,davisesq212,0,gracious tell go buy water snack flight delayed 3 hour,"(40.7127281, -74.0060152)",2015-02-22 08:06:36 -0800,New York City,Eastern Time (US & Canada)
7572,5.69527848131637e+17,positive,0.66,,,Delta,SMHillman,0,tux itd date umosaicmecrazy,"(40.7127281, -74.0060152)",2015-02-22 08:03:14 -0800,"New York, NY",Eastern Time (US & Canada)
7573,5.69527641025307e+17,positive,0.6366,,0.0,Delta,Luessen,0,thanks personalized customer service cannedtweet autoresponse,"(40.7127281, -74.0060152)",2015-02-22 08:02:25 -0800,"New York, NY",Central Time (US & Canada)
7576,5.69526960268964e+17,negative,1.0,Late Flight,0.657,Delta,TheGeoffHunt,0,much delay fact flight still coming time app give u honest estimate,"(38.8950368, -77.0365427)",2015-02-22 07:59:43 -0800,Washington D.C.,Atlantic Time (Canada)
7578,5.69526559012495e+17,negative,1.0,Late Flight,0.6461,Delta,TheGeoffHunt,0,489 flight 589 departing even board,"(38.8950368, -77.0365427)",2015-02-22 07:58:07 -0800,Washington D.C.,Atlantic Time (Canada)
7581,5.69526325255365e+17,positive,1.0,,,Delta,SMHillman,0,im wearing truebluecolors,"(40.7127281, -74.0060152)",2015-02-22 07:57:11 -0800,"New York, NY",Eastern Time (US & Canada)
7584,5.69525684864983e+17,negative,1.0,Late Flight,1.0,Delta,TheGeoffHunt,0,30 min past scheduled time w departure sight flight longer qualifies time updateyourwebsite 489,"(38.8950368, -77.0365427)",2015-02-22 07:54:39 -0800,Washington D.C.,Atlantic Time (Canada)
7585,5.69525641759994e+17,neutral,1.0,,,Delta,SMHillman,0,whatever lil mint heart desire,"(40.7127281, -74.0060152)",2015-02-22 07:54:28 -0800,"New York, NY",Eastern Time (US & Canada)
7587,5.69525270907982e+17,negative,1.0,Late Flight,1.0,Delta,Luessen,0,appreciate head 1045 11am flight delayed bc crew stuck boston communicationfail dobetterjetblue,"(40.7127281, -74.0060152)",2015-02-22 07:53:00 -0800,"New York, NY",Central Time (US & Canada)
7589,5.69524116769915e+17,positive,0.6832,,0.0,Delta,tom_brant,0,yup know fault ideal sittin hour always staff great,"(41.4847657, -73.2131908)",2015-02-22 07:48:25 -0800,"Southbury, CT",
7591,5.69522767868989e+17,negative,1.0,Customer Service Issue,0.6518,Delta,DPBakes,0,flt1533 carta goin 1st told plane coming hangar gate change one know wat plane getting,"(37.7790262, -122.419906)",2015-02-22 07:43:03 -0800,,Pacific Time (US & Canada)
7593,5.69521778797744e+17,positive,1.0,,,Delta,jaynebwise,0,got thanks quick reply,"(40.6526006, -73.9497211)",2015-02-22 07:39:07 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
7594,5.69520477351383e+17,negative,1.0,Flight Attendant Complaints,1.0,Delta,davisesq212,0,isnt something tell crew job,"(40.7127281, -74.0060152)",2015-02-22 07:33:57 -0800,New York City,Eastern Time (US & Canada)
7595,5.69519860994204e+17,negative,1.0,Late Flight,0.6383,Delta,jaynebwise,0,app need updating say flight time well past boarding time 2hr delay,"(40.6526006, -73.9497211)",2015-02-22 07:31:30 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
7596,5.6951957131459e+17,neutral,1.0,,,Delta,N_Brennan,0,bag still fly free started charging thanks,"(38.8950368, -77.0365427)",2015-02-22 07:30:21 -0800,Washington DC,
7597,5.6951747929641e+17,positive,1.0,,,Delta,MichaelRunfola,0,great experience working glenn cole buffaloniagara airport top notch employee,"(42.8867166, -78.8783922)",2015-02-22 07:22:02 -0800,Buffalo,
7598,5.69516908195815e+17,positive,0.6671,,0.0,Delta,djkeating13,0,well last update right direction least ill keep finger crossed,"(42.4250964, -71.066163)",2015-02-22 07:19:46 -0800,"Malden, MA",Eastern Time (US & Canada)
7599,5.69514902748062e+17,neutral,0.3437,,0.0,Delta,cshells4,0,charleston app guy minute ago,"(41.6500201, -72.7342163)",2015-02-22 07:11:48 -0800,Connecticut,
7600,5.69514688809181e+17,positive,1.0,,,Delta,shirabird,0,thx social medium person,"(40.6526006, -73.9497211)",2015-02-22 07:10:57 -0800,brooklyn,Eastern Time (US & Canada)
7601,5.69514471296774e+17,negative,1.0,Late Flight,1.0,Delta,djkeating13,0,airportwide delay bos get unlucky 152,"(42.4250964, -71.066163)",2015-02-22 07:10:05 -0800,"Malden, MA",Eastern Time (US & Canada)
7603,5.69512447717085e+17,neutral,1.0,,,Delta,sylvie75015,0,hear safety 1 think get jfk though let help pilot passenger amp crew get safely,"(40.9278769, -73.7517983)",2015-02-22 07:02:03 -0800,"Larchmont, New York",Eastern Time (US & Canada)
7604,5.69512252639982e+17,negative,0.6363,Cancelled Flight,0.3497,Delta,shirabird,0,jfk still closed tryna get ft lauderdale flight 502 want get home nyc,"(40.6526006, -73.9497211)",2015-02-22 07:01:16 -0800,brooklyn,Eastern Time (US & Canada)
7605,5.69512239209824e+17,negative,1.0,Customer Service Issue,0.6812,Delta,cshells4,0,woulda nice let u know post board still show flight time,"(41.6500201, -72.7342163)",2015-02-22 07:01:13 -0800,Connecticut,
7607,5.69510849846612e+17,positive,1.0,,,Delta,SMHillman,0,always mosaicmecrazy sunrise bestairline nofilterneeded amp love flyfi,"(40.7127281, -74.0060152)",2015-02-22 06:55:42 -0800,"New York, NY",Eastern Time (US & Canada)
7608,5.69510667612504e+17,negative,1.0,Late Flight,1.0,Delta,DrCraigKasper,0,flt 136 phx delayed 2 hr circle 1 hr divert upstate ny sitting 1 hr communication horrible,"(40.7127281, -74.0060152)",2015-02-22 06:54:58 -0800,"New York, New York",Eastern Time (US & Canada)
7609,5.69509408939487e+17,positive,0.6869,,,Delta,JohnFMacky,0,miraculously fixed plane kudos shoe ever,"(40.7587979, -73.9623427)",2015-02-22 06:49:58 -0800,,Eastern Time (US & Canada)
7610,5.69508802891883e+17,neutral,1.0,,,Delta,SMHillman,0,thats cause trueblue ur love keep liftin higherandhigher,"(40.7127281, -74.0060152)",2015-02-22 06:47:34 -0800,"New York, NY",Eastern Time (US & Canada)
7611,5.69508336594506e+17,negative,1.0,Late Flight,0.6782,Delta,mtanji,0,online resource say time clearly information age,"(36.10963815, -83.33050782906972)",2015-02-22 06:45:43 -0800,The Old Dominion,Central Time (US & Canada)
7612,5.69506408145785e+17,negative,1.0,Flight Attendant Complaints,0.6832,Delta,davisesq212,0,crew gate,"(40.7127281, -74.0060152)",2015-02-22 06:38:03 -0800,New York City,Eastern Time (US & Canada)
7613,5.69506389397283e+17,positive,0.6632,,0.0,Delta,jjkend,0,yall really better american airline though,"(39.7392364, -104.984862)",2015-02-22 06:37:58 -0800,,Mountain Time (US & Canada)
7614,5.69506217271427e+17,negative,1.0,Customer Service Issue,0.6316,Delta,davisesq212,0,dont tell update board,"(40.7127281, -74.0060152)",2015-02-22 06:37:17 -0800,New York City,Eastern Time (US & Canada)
7615,5.69504946120299e+17,positive,1.0,,,Delta,SMHillman,0,say come brandloveaffair w ur soulandinspiration umosaicmecrazy,"(40.7127281, -74.0060152)",2015-02-22 06:32:14 -0800,"New York, NY",Eastern Time (US & Canada)
7616,5.69504299992142e+17,negative,1.0,Late Flight,0.6632,Delta,sylvie75015,0,issue jfk pilot explained jfk reopens get scheduled back cant divert lga closer acy,"(40.9278769, -73.7517983)",2015-02-22 06:29:40 -0800,"Larchmont, New York",Eastern Time (US & Canada)
